Borough,Address,Sale Date,Sale Price
BK,416 CLERMONT AVENUE,07/30/2019,1250000
BX,1659 WALLACE AVENUE,07/11/2019,0
BK,1485 EAST 16 STREET,07/10/2019,375000
BK,1506 EAST 18 STREET,07/29/2019,800000
BX,664 RHINELANDER AVENUE,07/03/2019,0
BK,1520 EAST 16 STREET,07/26/2019,718000
BK,1549 EAST 16 STREET,07/11/2019,0
BK,1649 EAST 19 STREET,07/01/2019,1400000
BK,1124 KINGS HIGHWAY,07/23/2019,520000
BK,1725 EAST 15 STREET,07/09/2019,0
BK,427 FRANKLIN AVENUE,07/11/2019,1880750
BX,1574 WILLIAMSBRIDGE ROAD,07/18/2019,8400000
BX,1578 WILLIAMSBRIDGE ROAD,07/18/2019,8400000
BK,255 MACON STREET,07/24/2019,1300000
BK,356 HALSEY STREET,07/17/2019,0
BK,1745 GERRITSEN AVENUE,07/03/2019,850000
BX,1661 RADCLIFF AVENUE,07/15/2019,780000
BK,6703 AVENUE T,07/18/2019,410000
BK,1474 ROYCE STREET,07/29/2019,618000
BK,88 DECATUR STREET,07/02/2019,0
BK,1845 EAST 24 STREET,07/05/2019,1650000
BK,189 LEFFERTS PLACE,07/02/2019,0
BK,5810 AVENUE T,07/16/2019,0
BK,2028 EAST 63 STREET,07/11/2019,0
BK,2037 EAST 74 STREET,07/01/2019,553000
BK,2033 ROYCE STREET,07/28/2019,0
BK,8648 26 AVENUE,07/03/2019,0
BK,17 ST FELIX STREET,07/18/2019,2418000
BK,15 ST FELIX STREET,07/09/2019,10
BK,1 ST FELIX STREET,07/11/2019,0
BK,134 BAY 41 STREET,07/22/2019,0
BK,7022 EAST 71 STREET,07/30/2019,800000
BK,195 WILLOUGHBY AVENUE,07/11/2019,305000
BK,186 SKILLMAN STREET,07/30/2019,1075000
BK,2282 STILLWELL AVENUE,07/12/2019,875000
BX,1149 PIERCE AVENUE,07/26/2019,350000
BX,1604 WILLIAMSBRIDGE ROAD,07/26/2019,350000
BK,149A DIVISION AVENUE,07/10/2019,0
BK,166 ST JAMES PLACE,07/25/2019,0
BX,1625 MULFORD AVENUE,07/25/2019,0
BK,1714 EAST 53 STREET,07/30/2019,0
BK,208 HOOPER STREET,07/14/2019,0
BK,90 HEWES STREET,07/29/2019,0
BK,128 HEWES STREET,07/09/2019,0
BK,260 PENN STREET,07/22/2019,0
BK,163 GATES AVENUE,07/12/2019,1699913
BK,3508 NEPTUNE AVENUE,07/17/2019,0
BK,3502 NEPTUNE AVENUE,07/17/2019,0
BX,1843 MAYFLOWER AVENUE,07/10/2019,750000
BK,2820 WEST 31 STREET,07/19/2019,0
BX,3144 WILLOW LANE,07/25/2019,316000
BK,3423 AVENUE U,07/23/2019,627000
BK,5137 OCEAN VIEW AVENUE,07/31/2019,870000
BK,2177 KIMBALL STREET,07/31/2019,0
BK,2153 HENDRICKSON STREET,07/18/2019,10
BK,83 MONROE STREET,07/26/2019,0
BK,42 MONROE STREET,07/26/2019,1225000
BK,4400 ATLANTIC AVENUE,07/16/2019,0
BX,3188 WESTCHESTER AVENUE,07/30/2019,0
BK,308 WHITMAN DRIVE,07/02/2019,990000
BK,221 ARKANSAS DRIVE,08/01/2019,0
BX,1942 HUNT AVENUE,07/24/2019,550000
BK,NORTH 6 STREET,07/25/2019,0
BK,NORTH 6 STREET,07/25/2019,0
BX,1932 RADCLIFF AVENUE,07/25/2019,677500
BK,2622 MILL AVENUE,08/01/2019,998000
BK,578 MAYFAIR DRIVE SOUTH,07/25/2019,959000
BK,2053 WEST 6 STREET,07/25/2019,1363000
BK,169 WASHINGTON PARK,07/23/2019,1650000
BK,320 NEPTUNE AVENUE,07/31/2019,0
BK,359 BEDFORD AVENUE,07/17/2019,15000000
BK,3015 BRIGHTON 3 STREET,07/29/2019,782500
BK,40 BRIGHTON 1 STREET,07/31/2019,241000
BX,601 PELHAM PARKWAY NORTH,07/08/2019,210000
BX,2244 BRONX PARK EAST,07/11/2019,200000
BK,402 BRIGHTON BEACH AVE,07/01/2019,0
BK,78 EAGLE STREET,07/10/2019,1700000
BK,1227 BOWERY,08/01/2019,13500
BK,96 EAGLE STREET,07/23/2019,0
BK,45 CORBIN PLACE,07/19/2019,275000
BK,2197 EAST 5 STREET,07/29/2019,1200000
BX,2303 WILSON AVENUE,07/25/2019,800000
BK,3079 BRIGHTON 13 STREET,07/29/2019,0
BK,150 WEST END AVENUE,07/31/2019,396000
BK,113 CORBIN PLACE,07/16/2019,0
BK,152 SOUTH 8 STREET,07/15/2019,213978
BK,91 RUTLEDGE STREET,07/22/2019,0
BX,2562 BRONXWOOD AVENUE,07/18/2019,710000
BK,143 HEYWARD STREET,07/15/2019,0
BK,54 MIDDLETON STREET,07/01/2019,0
BK,16 BARTLETT STREET,07/25/2019,6610000
BK,645 MANHATTAN AVENUE,07/03/2019,0
BK,141 OXFORD STREET,07/31/2019,850000
BK,1625 EMMONS AVENUE,07/24/2019,0
BK,1625 EMMONS AVENUE,08/01/2019,460000
BK,1625 EMMONS AVENUE,07/30/2019,0
BK,1715 SHEEPSHEAD BAY ROAD,07/08/2019,0
BK,2738 EAST 26 STREET,07/15/2019,0
BK,2514 OCEAN PARKWAY,07/10/2019,929000
BK,275 NORTH 6 STREET,07/10/2019,0
BK,2514 EAST 7 STREET,07/31/2019,280000
BK,264 NORTH 6 STREET,07/10/2019,2150000
BX,2525 FENTON AVENUE,07/31/2019,470000
BX,2551 WOODHULL AVENUE,07/12/2019,450000
BK,24 BRIGHTON 4 TERRACE,07/11/2019,0
BK,2265 GERRITSEN AVENUE,07/16/2019,230000
BK,330 SOUTH 3 STREET,07/10/2019,405000
BK,330 SOUTH 3 STREET,07/10/2019,385000
BK,357 BEDFORD AVENUE,07/17/2019,4494500
BK,355 BEDFORD AVENUE,07/17/2019,0
BK,353 BEDFORD AVENUE,07/17/2019,5000000
BX,2770 MATTHEWS AVENUE,07/22/2019,855000
BK,1963 EAST 29 STREET,07/10/2019,0
BK,1967 HARING STREET,07/15/2019,0
BK,2074 GERRITSEN AVENUE,07/24/2019,0
BK,91 CLAY STREET,07/03/2019,0
BK,2014 EAST 26 STREET,07/10/2019,0
BK,23 GREENPOINT AVENUE,07/11/2019,2500000
BK,27 GREENPOINT AVENUE,07/03/2019,2375000
BK,2019 COYLE STREET,07/31/2019,830000
BK,38 MAUJER STREET,07/25/2019,0
BK,42 DARE COURT,07/26/2019,675000
BK,44 DARE COURT,07/26/2019,675000
BK,2876 GERRITSEN AVENUE,07/30/2019,423800
BK,96 LOMBARDY STREET,07/16/2019,1470000
BK,2160 EAST 17 STREET,07/19/2019,0
BK,2530 GERRITSEN AVENUE,07/03/2019,405820
QN,4-74 48 AVENUE,07/01/2019,797500
QN,4-74 48 AVENUE,07/31/2019,425000
BK,2119 EAST 26 STREET,07/08/2019,156000
BK,2259 EAST 15 STREET,07/31/2019,0
BK,2268 EAST 22 STREET,07/18/2019,1230000
QN,50-05 43 AVENUE,07/31/2019,340000
QN,43-01 46 STREET,07/29/2019,450000
BK,193 NORTH HENRY STREET,07/09/2019,451000
QN,41-15 45 STREET,07/24/2019,250000
QN,47-26 46 STREET,07/25/2019,2330000
BK,1075 SHEEPSHEAD BAY ROAD,07/03/2019,295000
QN,39-35 43 STREET,07/26/2019,0
BK,2353 EAST 28 STREET,07/18/2019,0
QN,49-20 VAN DAM STREET,07/24/2019,0
QN,33-46 10 STREET,07/15/2019,0
BX,3042 PAULDING AVENUE,07/26/2019,243000
BK,280 SUYDAM STREET,07/11/2019,0
BK,392 LEONARD STREET,07/25/2019,0
BK,112 RICHARDSON STREET,07/25/2019,0
BK,733 BUSHWICK AVENUE,07/17/2019,1800000
BK,1131 BROADWAY,07/10/2019,2650000
BK,71 STOCKHOLM STREET,07/19/2019,10000
BK,111 CONSELYEA STREET,07/29/2019,0
BX,816 SOUTH OAK DRIVE,07/12/2019,820000
BK,288 MANHATTAN AVENUE,07/29/2019,1400000
BK,2555 EAST 12 STREET,07/11/2019,270000
BK,2950 OCEAN AVENUE,07/16/2019,284000
BX,3331 HONE AVENUE,07/30/2019,0
BK,253 IRVING AVENUE,07/09/2019,3228888
QN,11-42 WELLING COURT,07/30/2019,456300
BK,2641 EAST 18 STREET,07/09/2019,0
BK,2225 VOORHIES AVENUE,07/03/2019,730000
BK,322 MENAHAN STREET,07/01/2019,0
BK,3901 NOSTRAND AVENUE,07/29/2019,250000
BK,3901 NOSTRAND AVENUE,07/31/2019,0
BK,EAST 21 STREET,07/30/2019,1450000
BK,90 SCOTT AVENUE,07/17/2019,7000000
BK,1307 GATES AVENUE,07/10/2019,740000
BX,843 EAST 213 STREET,07/31/2019,0
BK,69 WOODBINE STREET,07/29/2019,0
BX,823 EAST 217 STREET,08/01/2019,0
BK,392 WOODBINE STREET,07/09/2019,1125000
BK,1184 JEFFERSON AVENUE,07/15/2019,775000
QN,36-32 32 STREET,07/18/2019,0
BK,6 ST NICHOLAS AVENUE,07/31/2019,1600000
BX,1023 EAST 217 STREET,07/11/2019,0
BK,1005 BROADWAY,07/19/2019,1780000
QN,32-19 BROADWAY,07/18/2019,2500000
QN,30-43 31 STREET,07/30/2019,3200000
QN,25-24 33 STREET,07/03/2019,0
BK,3172 BEDFORD AVENUE,07/02/2019,0
BK,3204 BEDFORD AVENUE,07/02/2019,735000
BK,36 ELDERT STREET,07/11/2019,970000
BK,187 COVERT STREET,07/25/2019,0
BX,1046 EAST 222 STREET,07/18/2019,665000
QN,33-16 30 AVENUE,08/01/2019,0
QN,33-20 30 AVENUE,08/01/2019,0
BK,1127 DECATUR STREET,07/30/2019,1475000
BK,1361 EAST 21 STREET,07/25/2019,0
BX,3352 WILSON AVENUE,07/24/2019,365040
BK,608 VAN BUREN STREET,07/25/2019,502000
BK,932 BUSHWICK AVENUE,07/29/2019,0
QN,31-78 STEINWAY STREET,08/01/2019,0
BK,139 LINDEN STREET,08/01/2019,100
BK,63 STEWART STREET,07/15/2019,10
QN,32-39 STEINWAY STREET,08/01/2019,0
QN,32-37 STEINWAY STREET,08/01/2019,0
QN,32-35 STEINWAY STREET,08/01/2019,0
QN,32-33 STEINWAY STREET,08/01/2019,0
BK,1119 MADISON STREET,07/29/2019,740000
BX,3039 ELY AVENUE,07/19/2019,0
BK,1498 EAST 32 STREET,07/15/2019,0
BX,3156 GRACE AVENUE,07/25/2019,769000
BK,203 CORNELIA STREET,07/15/2019,891324
BK,193 CORNELIA STREET,07/09/2019,33000
BK,1186 BUSHWICK AVENUE,07/19/2019,865000
BK,1223 JEFFERSON AVENUE,07/26/2019,40000
QN,30-54 44 STREET,07/30/2019,0
BK,1736 EAST 36 STREET,07/29/2019,680000
BK,259 HERZL STREET,08/01/2019,550000
QN,25-38 44 STREET,08/01/2019,0
BK,768 SARATOGA AVENUE,07/18/2019,730000
BK,925 EAST 40 STREET,07/23/2019,616664
BK,943 EAST 55 STREET,07/25/2019,0
BK,2259 STRAUSS STREET,07/15/2019,850000
BK,134A NEWPORT STREET,07/23/2019,785000
BK,183 ELDERT STREET,07/10/2019,0
BX,639 EAST 224 STREET,07/10/2019,344760
BX,648 EAST 228 STREET,07/02/2019,0
BK,714 BRISTOL STREET,07/24/2019,0
QN,22-25 47 STREET,07/30/2019,0
BK,1107 DECATUR STREET,07/26/2019,40000
QN,43-15 21 AVENUE,07/26/2019,0
QN,40-20 23 AVENUE,07/30/2019,1375000
QN,40-14 DITMARS BOULEVARD,07/08/2019,0
QN,19-52 41 STREET,07/23/2019,3825000
QN,19-60 41 STREET,07/23/2019,3825000
BK,26 MARGINAL ST WEST,07/11/2019,0
BX,919 EAST 227 STREET,07/03/2019,600000
BK,1014 EAST 58 STREET,07/19/2019,0
BK,631 SUTTER AVENUE,07/31/2019,750000
BK,629 SUTTER AVENUE,07/31/2019,750000
BK,354 BRADFORD STREET,07/11/2019,777500
BK,136 SUTTER AVENUE,07/29/2019,299000
BK,1157 EAST 42 STREET,07/30/2019,0
BX,3437 ELY AVENUE,07/03/2019,0
BK,439A BLAKE AVENUE,07/05/2019,10
BK,774 SARATOGA AVENUE,07/25/2019,2700000
BX,1812 SCHIEFFELIN AVENUE,08/01/2019,440000
BX,3721 ROMBOUTS AVENUE,08/01/2019,232500
BX,3718 ROMBOUTS AVENUE,07/18/2019,350000
BK,532 GEORGIA AVENUE,07/15/2019,550000
BK,800 MOTHER GASTON BLVD,07/15/2019,0
BK,2123 TROY AVENUE,08/01/2019,890000
QN,34-70 107 STREET,07/16/2019,0
QN,34-11 107 STREET,08/01/2019,1100000
BK,566 ALABAMA AVENUE,07/12/2019,525000
BK,1578 EAST 51 STREET,07/18/2019,0
BK,1578 EAST 51 STREET,07/26/2019,0
BK,662 VERMONT STREET,07/16/2019,0
QN,37-17 98 STREET,07/17/2019,0
QN,37-67 100 STREET,07/24/2019,930000
BK,654 WILLIAMS AVENUE,07/01/2019,470000
BK,115 NEW JERSEY AVENUE,07/12/2019,0
BX,4096 DE REIMER AVENUE,07/10/2019,459285
BX,4047 WILDER AVENUE,07/25/2019,495000
QN,37-33 103 STREET,07/25/2019,1700000
BX,4083 SETON AVENUE,07/24/2019,680000
QN,37-24 107 STREET,07/31/2019,0
QN,111-14 38 AVENUE,07/15/2019,987800
BK,1362 EAST 58 STREET,07/30/2019,10
BK,293 WYONA STREET,07/26/2019,0
BK,203 HALE AVENUE,07/03/2019,0
BK,331 SHEPHERD AVENUE,07/01/2019,0
BX,4172 ELY AVENUE,07/03/2019,0
BK,250 SCHENCK AVENUE,07/24/2019,812966
BK,323 BARBEY STREET,07/22/2019,599000
BK,353 WARWICK STREET,07/23/2019,0
BK,362 VERMONT STREET,07/31/2019,499000
BK,318 SNEDIKER AVENUE,07/09/2019,488000
BX,4117 SETON AVENUE,07/31/2019,0
BK,445 SHEPHERD AVENUE,07/24/2019,445000
QN,53-21 97 STREET,07/03/2019,0
QN,55-23 97 STREET,07/15/2019,0
QN,55-30 98 PLACE,07/16/2019,165000
QN,55-30 98 PLACE,07/30/2019,330000
BK,560 EAST 88 STREET,07/11/2019,790000
QN,94-11 59 AVENUE,08/01/2019,195000
BK,576 NEW JERSEY AVENUE,07/19/2019,0
BK,536 WYONA STREET,07/31/2019,780000
BK,995 BLAKE AVENUE,07/26/2019,0
BK,730 EAST 78 STREET,07/15/2019,0
QN,58-03 CALLOWAY STREET,07/23/2019,210000
BX,712 EAST 239 STREET,07/24/2019,360000
BK,383 ATKINS AVENUE,07/02/2019,720000
BK,714 EAST 85 STREET,07/12/2019,680000
BK,8824 GLENWOOD ROAD,07/18/2019,695000
BK,915 EAST 80 STREET,07/10/2019,520000
BK,23 CRESCENT STREET,07/25/2019,800000
BK,924 EAST 88 STREET,07/01/2019,499000
BK,1047 EAST 84 STREET,07/23/2019,765000
BK,1048 EAST 86 STREET,07/30/2019,854000
BK,166 AUTUMN AVENUE,07/03/2019,350000
BK,553 CHRISTOPHER AVENUE,07/19/2019,475000
BK,210 NEW LOTS AVENUE,07/17/2019,0
BK,706 HINSDALE STREET,07/31/2019,900000
BK,247 EUCLID AVENUE,07/18/2019,0
BK,1207 EAST 83 STREET,07/11/2019,300000
QN,47-10 108 STREET,07/18/2019,1160000
BX, BAYCHESTER AVENUE,07/02/2019,800000
BX, BAYCHESTER AVENUE,07/02/2019,800000
BX,4891 BAYCHESTER AVENUE,07/02/2019,800000
BX, BAYCHESTER AVENUE,07/02/2019,800000
BK,263 NICHOLS AVENUE,07/29/2019,0
BK,86 FOUNTAIN AVENUE,07/01/2019,0
BK,1306 EAST 83 STREET,07/17/2019,610000
BX,2930 HASKIN STREET,07/19/2019,0
BK,382 DREW STREET,07/18/2019,0
BK,106 FORBELL STREET,07/16/2019,605859
BK,914 EAST 93 STREET,07/01/2019,930000
BK,74 ARLINGTON AVENUE,07/08/2019,0
QN,97-40 62 DRIVE,07/10/2019,338000
QN,97-40 62 DRIVE,07/10/2019,310000
QN,97-40 62 DRIVE,08/01/2019,279000
QN,62-39 99 STREET,07/29/2019,0
QN,62-37 99 STREET,07/29/2019,0
QN,99-54 63 AVENUE,07/01/2019,0
QN,63-61 99 STREET,07/15/2019,440000
BK,620 EAST 102 STREET,07/23/2019,0
QN,102-12 63 AVENUE,07/23/2019,1050000
QN,102-12 65 AVENUE,07/30/2019,355000
BX,2820 ZULETTE AVENUE,07/23/2019,710000
BK,194 ESSEX STREET,07/16/2019,10
QN,102-10 66 ROAD,07/31/2019,392000
QN,66-36 YELLOWSTONE BLVD,07/25/2019,660000
QN,69-10 YELLOWSTONE BLVD,07/10/2019,359000
QN,105-55 62 DRIVE,07/02/2019,345000
BK,940 EAST 100 STREET,07/09/2019,40000
QN,64-35 YELLOWSTONE BLVD,07/02/2019,445000
BK,554 PINE STREET,07/23/2019,445000
BX,1528 CROSBY AVENUE,08/01/2019,860000
BK,378 FORBELL STREET,07/09/2019,705000
BK, CONDUIT BOULEVARD,07/22/2019,280000
BK, RUBY STREET,07/22/2019,280000
BK, RUBY STREET,07/22/2019,363335
BK, RUBY STREET,07/22/2019,280000
BK, RUBY STREET,07/22/2019,280000
BK,735 ELDERT LANE,07/10/2019,93000
BX,1345 KEARNEY AVENUE,07/25/2019,595000
BK,686 ALABAMA AVENUE,07/01/2019,0
BK,387 CLEVELAND STREET,07/30/2019,769000
BK,1036 EAST 99 STREET,07/03/2019,665000
BX,1110 STADIUM AVENUE,08/01/2019,180000
BK,10314 AVENUE J,07/26/2019,0
BK,1029 EAST 104 STREET,07/15/2019,640000
BX,1362 STADIUM AVENUE,07/31/2019,722000
QN,111-01 66 ROAD,07/19/2019,225000
BK,9417 AVENUE L,07/19/2019,3125000
BK,9411-9413 EAST 95 STREET,07/19/2019,3125000
BK,1125 EAST 99 STREET,07/11/2019,495000
QN,72-11 110 STREET,07/29/2019,220000
QN,110-35 72 ROAD,07/10/2019,650000
QN,72-35 112 STREET,07/11/2019,325000
QN,113-14 72 ROAD,07/02/2019,745000
QN,113-14 72 ROAD,07/09/2019,0
QN,112-20 112 STREET,07/16/2019,750000
QN,75-42 GRAND CENTRAL PKWY,07/16/2019,0
QN,77-15 113 STREET,08/01/2019,465000
QN,77-15 113 STREET,07/23/2019,347000
QN,112-50 78 AVENUE,07/16/2019,580000
BK,1154 EAST 102 STREET,07/12/2019,10
QN,50-59 46 STREET,07/03/2019,10
BK,868 BELMONT AVENUE,07/19/2019,0
BK,1233 EAST 104 STREET,07/17/2019,0
BX,1618 KENNELLWORTH PLACE,07/23/2019,0
BK,1556 EAST 95 STREET,07/19/2019,872500
BK,1556 EAST 95 STREET,07/19/2019,872500
BK,EAST 95 STREET,07/19/2019,872500
BX,3237 LUCERNE STREET,07/16/2019,470000
BK,1350 EAST 104 STREET,07/10/2019,600000
BK,422 SCHROEDERS AVENUE,07/01/2019,641441
BK,505 SCHROEDERS AVENUE,07/01/2019,547180
QN,52-15 65 PLACE,07/15/2019,0
BX,1549 RESEARCH AVENUE,07/12/2019,0
QN,53-38 67 STREET,07/19/2019,698000
QN,68-20 52 DRIVE,07/17/2019,682000
QN,46-31 66 STREET,07/25/2019,950000
QN,44-15 66 STREET,08/01/2019,600000
QN,67-21 50 AVENUE,07/29/2019,0
BK,34 ELDERT LANE,07/31/2019,0
BK,408 RIDGEWOOD AVENUE,07/15/2019,607500
BX,1012 HOLLYWOOD AVENUE,08/01/2019,895000
BK,1820 EAST 32 STREET,07/31/2019,677000
BK,464 RIDGEWOOD AVENUE,07/12/2019,476580
BK,201 AUTUMN AVENUE,07/29/2019,591000
BX,3008 BARKLEY AVENUE,07/02/2019,0
BK,333 EUCLID AVENUE,07/24/2019,640000
BK,4 EAST 53 STREET,07/22/2019,460000
BK,168 GLEN STREET,07/03/2019,250000
BX,288 HOLLYWOOD AVENUE,07/11/2019,0
BX,1028 THROGMORTON AVENUE,07/19/2019,620000
BK,446 LINCOLN AVENUE,07/11/2019,371000
BX,3207 LAFAYETTE AVENUE,07/11/2019,0
BK,223 REMSEN AVENUE,07/31/2019,0
BK,144 SHERIDAN AVENUE,07/03/2019,0
BK,87 CRYSTAL STREET,07/18/2019,510000
BK,92 EAST 55 STREET,07/31/2019,0
BX,728 ELLSWORTH AVENUE,07/18/2019,365000
BK,460 CHESTNUT STREET,07/10/2019,0
BK,1924 KIMBALL STREET,07/31/2019,600000
BK,427 EAST 93 STREET,07/30/2019,0
BX,174 KEARNEY AVENUE,07/02/2019,515000
BX,176 KEARNEY AVENUE,07/01/2019,699000
BK,896 BELMONT AVENUE,07/23/2019,610000
BX,14D EDGEWATER PARK,08/01/2019,130000
BX,6D EDGEWATER PARK,07/25/2019,300000
QN,4606 57 AVENUE,07/23/2019,0
QN,56-40 43 STREET,07/23/2019,0
BX,234 BLAIR AVENUE,07/17/2019,850000
BK,157 EAST 59 STREET,08/01/2019,630000
BK,1330 SUTTER AVENUE,07/18/2019,315000
BX, CHAFFEE AVENUE,07/29/2019,675000
BX,290 PENNYFIELD AVENUE,07/29/2019,675000
BX, PENNYFIELD AVENUE,07/29/2019,675000
QN,59-57 54 STREET,07/18/2019,100000
BK,2176 KIMBALL STREET,07/16/2019,0
BK,388 EAST 57 STREET,07/16/2019,225000
BX,912 BRINSMADE AVENUE,07/22/2019,0
BK,697 GEORGIA AVENUE,08/01/2019,0
BK,733 EAST 51 STREET,07/24/2019,819141
BK,742 HENDRIX STREET,07/16/2019,0
BK,790 NEW JERSEY AVENUE,07/08/2019,450000
BK,2224 EAST 64 STREET,07/24/2019,720000
BX,2480 WENNER PLACE,07/19/2019,365000
BK,2417 EAST 65 STREET,07/24/2019,0
BK,941 ASHFORD STREET,07/17/2019,0
BK,464 SCHROEDERS AVENUE,07/01/2019,641441
BK,153 EAST 38 STREET,07/10/2019,722958
BK,975 HEGEMAN AVENUE,07/03/2019,277000
BK,568 LENOX ROAD,07/03/2019,0
BK,736 LOGAN STREET,07/18/2019,342000
BK,3405 CHURCH AVENUE,07/15/2019,0
QN,61-03 FLUSHING AVENUE,07/01/2019,0
BK,446 LINDEN BOULEVARD,07/30/2019,947000
BK,821 TROY AVENUE,07/01/2019,0
BK,3037 BRIGHTON 3 STREET,07/01/2019,0
BK,3028 BRIGHTON 5 STREET,07/16/2019,800000
BK,3111 BRIGHTON 1 PLACE,07/15/2019,0
BX,81 CAROLL STREET,07/16/2019,560000
BX,84 FORDHAM STREET,07/15/2019,0
BK,3127 CONEY ISLAND AVENUE,07/25/2019,0
BK,114 CORBIN PLACE,07/16/2019,0
BK,3131 BRIGHTON 13 STREET,07/10/2019,655000
BK,1311 BRIGHTWATER AVENUE,07/02/2019,0
BK,1150 BRIGHTON BEACH AVE,07/29/2019,270000
BK,290 WEST END AVENUE,07/24/2019,0
BK,282 EAST 98 STREET,07/31/2019,0
BK,3016 CLARENDON ROAD,07/01/2019,720000
QN,61-01 65 STREET,08/01/2019,0
BK,538 EAST 40 STREET,07/09/2019,587000
QN,57-28 69 LANE,07/01/2019,0
BX,2500 JOHNSON AVENUE,07/01/2019,657000
QN,58-33 69 PLACE,07/23/2019,0
BK,617 EAST 35 STREET,07/17/2019,0
BK,894 LINDEN BOULEVARD,07/24/2019,617000
BK,636 EAST 40 STREET,07/11/2019,0
QN,79 STREET,08/01/2019,796000
BX,2550 INDEPENDENCE AVENUE,07/24/2019,269500
BX,2550 INDEPENDENCE AVENUE,07/16/2019,10
BK,4521 FOSTER AVENUE,07/30/2019,0
QN,69-07 60 AVENUE,08/01/2019,850000
BK,722 EAST 43 STREET,07/31/2019,675000
QN,60-30 70 STREET,07/19/2019,0
BX,3210 ARLINGTON AVENUE,07/25/2019,222000
BX,3210 ARLINGTON AVENUE,07/30/2019,225000
BK,918 EAST 46 STREET,07/10/2019,0
BK,329 EAST 53 STREET,07/29/2019,0
BX,3601 JOHNSON AVENUE,07/23/2019,385000
BK,246 EAST 56 STREET,07/29/2019,0
BK,30 LINCOLN TERRACE,07/21/2019,0
BX,4485 FIELDSTON ROAD,07/17/2019,1875000
BK,125 OCEAN AVENUE,07/26/2019,450000
BK,2220 BURNETT STREET,07/31/2019,309000
BK,2220 BURNETT STREET,08/01/2019,175000
BK,2220 BURNETT STREET,07/03/2019,138000
BK,2241 PLUMB 1 STREET,07/02/2019,180000
BK,2209 KNAPP STREET,07/29/2019,147000
BK,2209 KNAPP STREET,07/02/2019,310000
BK,2251 KNAPP STREET,07/09/2019,0
BK,600 FLATBUSH AVENUE,07/18/2019,0
BX,5500 FIELDSTON ROAD,07/01/2019,345000
BX,5425 VALLES AVENUE,07/31/2019,194000
BK,623 ROGERS AVENUE,07/09/2019,1100000
BX,304 WEST 262 STREET,07/15/2019,887000
QN,69-37 68 STREET,07/26/2019,0
QN,70-18 68 PLACE,07/22/2019,10
BX,6200 RIVERDALE AVENUE,07/11/2019,168010
BK,152 CLARKSON AVENUE,07/22/2019,0
BK,154 CLARKSON AVENUE,07/22/2019,0
BK,156 CLARKSON AVENUE,07/22/2019,0
BK,1 NOEL AVENUE,07/19/2019,550000
BK, NOEL AVENUE,07/19/2019,550000
BK, NOEL AVENUE,07/19/2019,550000
BK, NOEL AVENUE,07/19/2019,550000
BK,9 ARGYLE ROAD,07/31/2019,429666
BX,4705 HENRY HUDSON PKWY W,07/30/2019,230000
BX,4705 HENRY HUDSON PKWY W,07/25/2019,355000
BK,4707 BEVERLEY ROAD,07/22/2019,0
BK,434 EAST 54 STREET,07/10/2019,540000
BK,EAST 54 STREET,07/10/2019,100000
QN,73-17 72 STREET,07/23/2019,0
BK,165 SANDS STREET,07/15/2019,265000
QN,78-09 62 STREET,07/18/2019,675000
BK,140 LOTT STREET,07/17/2019,0
BK,637 EAST 94 STREET,07/28/2019,0
QN,62-43 80 ROAD,07/26/2019,0
BK,1634 NOSTRAND AVENUE,07/17/2019,1150000
BK,316 STATE STREET,07/11/2019,0
BK,569 CONEY ISLAND AVENUE,07/11/2019,0
QN,78-24 67 ROAD,07/23/2019,0
BK,370 1/2 PACIFIC STREET,08/01/2019,0
BK,1082 ROGERS AVENUE,07/11/2019,0
QN,84-26 DORAN AVENUE,07/28/2019,0
QN,12-09 JACKSON AVENUE,07/24/2019,0
BK,460 EAST 19 STREET,07/02/2019,1281002
QN,77-50 79 PLACE,07/18/2019,525000
BK,10 PALM COURT,07/09/2019,745000
QN,39-25 51 STREET,07/24/2019,230000
QN,39-25 51 STREET,07/18/2019,412000
BK,75 HENRY STREET,07/25/2019,710000
QN,39-27 49 STREET,07/19/2019,0
BK,421 RUTLAND ROAD,07/24/2019,0
BK,417 RUTLAND ROAD,07/24/2019,0
QN,40-09 48 STREET,07/26/2019,1135000
QN,47-17 43 AVENUE,07/12/2019,1125000
BK,413 EAST 28 STREET,07/24/2019,730000
QN,39-20 46 STREET,07/29/2019,0
BK,32 STEPHENS COURT,07/31/2019,1260842
BK,135 WILLOW STREET,07/11/2019,1060000
BK,135 WILLOW STREET,07/08/2019,855000
BK,115 WILLOW STREET,07/18/2019,0
QN,41-15 44 STREET,07/17/2019,712775
QN,41-15 44 STREET,07/16/2019,505000
QN,41-15 44 STREET,07/23/2019,0
BK,22 MONROE PLACE,07/17/2019,1287500
QN,43-10 50 AVENUE,07/24/2019,350000
QN,48-10 43 STREET,07/17/2019,0
BK,89 EAST 46 STREET,07/30/2019,1350000
BK,1703 GLENWOOD ROAD,07/09/2019,10
BK,44 REMSEN STREET,07/02/2019,625000
BK,667 EAST 18 STREET,07/08/2019,2020000
BK,41 GRACE COURT,07/01/2019,850000
BK,557 LENOX ROAD,07/01/2019,0
BK,555 LENOX ROAD,07/01/2019,0
QN,41-14 40 STREET,07/12/2019,1520000
BK,44 JORALEMON STREET,07/02/2019,2625000
QN,50-12 40 STREET,07/25/2019,0
QN,50-16 39 PLACE,07/29/2019,1130000
